SJSJ,CLDBS,ZXYGZ,ZXYGF,ZXYGP,ZXYGG,ZXYGJ,ZXWGZ,FXYGZ,FXYGF,FXYGP,FXYGG,FXYGJ,FXWGZ
2020/9/11,15170309000,2896.982,1031.7952,1663.21,201.96437,0,118.63208,0,0,0,0,0,0
2020/9/12,15170309000,2902.2727,1033.7296,1666.2734,202.2649,0,120.63281,0,0,0,0,0,0.002916667
2020/9/13,15170309000,2907.84,1035.5731,1669.7657,202.49437,0,119.528435,0,0,0,0,0,0.000833333
2020/9/14,15170309000,2913.539,1037.5825,1673.1364,202.81348,0,122.38252,0,0,0,0,0,0.005052631
2020/9/15,15170309000,2919.6091,1039.5044,1677.0266,203.07426,0,122.57135,0,0,0,0,0,0.005
2020/9/16,15170309000,2925.416,1041.3765,1680.707,203.32375,0,122.662186,0,0,0,0,0,0.004791667
2020/9/17,15170309000,2931.4458,1043.1555,1684.7627,203.51337,0,119.85453,0,0,0,0,0,0
2020/9/18,15170309000,2937.3635,1045.2437,1688.3384,203.77333,0,120.0976,0,0,0,0,0,0
2020/9/19,15170309000,2942.8118,1047.1277,1691.6193,204.05708,0,120.259476,0,0,0,0,0,0
2020/9/20,15170309000,2948.5027,1049.086,1695.0107,204.39917,0,123.090935,0,0,0,0,0,0.004166666
2020/9/21,15170309000,2954.2512,1050.7921,1698.8159,204.63312,0,121.89719,0,0,0,0,0,0.002083333
2020/9/22,15170309000,2959.8977,1052.4666,1702.5621,204.8624,0,120.7226,0,0,0,0,0,0
2020/9/23,15170309000,2965.253,1054.2449,1705.878,205.12187,0,120.88854,0,0,0,0,0,0
2020/9/24,15170309000,2970.8533,1056.0782,1709.3859,205.38113,0,121.04562,0,0,0,0,0,0
2020/9/25,15170309000,2975.8032,1057.704,1712.4507,205.64125,0,121.19469,0,0,0,0,0,0
2020/9/26,15170309000,2980.5388,1059.2578,1715.3607,205.91,0,121.759895,0,0,0,0,0,0.000625
2020/9/27,15170309000,2985.5413,1061.0708,1718.2335,206.23116,0,124.77219,0,0,0,0,0,0.005
2020/9/28,15170309000,2990.162,1062.5525,1721.1128,206.48604,0,124.90896,0,0,0,0,0,0.005
2020/9/29,15170309000,2995.1929,1064.1278,1724.3138,206.74594,0,125.04698,0,0,0,0,0,0.005
2020/9/30,15170309000,3001.105,1065.7482,1728.3911,206.95865,0,122.78,0,0,0,0,0,0.00125
2020/10/1,15170309000,3004.8435,1066.9591,1730.6611,207.21635,0,122.81563,0,0,0,0,0,0.001041667
2020/10/2,15170309000,3007.8037,1067.9872,1732.2749,207.53531,0,125.54104,0,0,0,0,0,0.005
2020/10/3,15170309000,3013.8735,1069.6268,1736.5089,207.72604,0,122.538124,0,0,0,0,0,0.000208333
2020/10/4,15170309000,3020.1057,1071.4028,1740.6964,207.99918,0,122.57448,0,0,0,0,0,0
2020/10/5,15170309000,3026.3606,1073.373,1744.7078,208.27032,0,122.72761,0,0,0,0,0,0
2020/10/6,15170309000,3031.7761,1075.1289,1748.1077,208.53209,0,122.862816,0,0,0,0,0,0
2020/10/7,15170309000,3037.3206,1076.928,1751.592,208.79219,0,123.01688,0,0,0,0,0,0
2020/10/8,15170309000,3042.3975,1078.4777,1754.8599,209.05147,0,123.17313,0,0,0,0,0,0
2020/10/9,15170309000,3047.1404,1079.9679,1757.8405,209.32603,0,124.02541,0,0,0,0,0,0.001041667
2020/10/10,15170309000,3052.206,1081.7136,1760.8921,209.59146,0,124.70604,0,0,0,0,0,0.001875
2020/10/11,15170309000,3057.471,1083.5164,1764.0558,209.88843,0,126.54719,0,0,0,0,0,0.004375
2020/10/12,15170309000,3062.9927,1084.867,1768.0123,210.10812,0,123.739586,0,0,0,0,0,0
2020/10/13,15170309000,3067.362,1086.4716,1770.4519,210.4348,0,126.84417,0,0,0,0,0,0.004375
2020/10/14,15170309000,3071.3533,1087.82,1772.8291,210.70332,0,127.41406,0,0,0,0,0,0.005
2020/10/15,15170309000,3075.4304,1089.1295,1775.3356,210.95667,0,127.54406,0,0,0,0,0,0.005
2020/10/16,15170309000,3079.9556,1090.3893,1778.3407,211.21782,0,127.68719,0,0,0,0,0,0.005
2020/10/17,15170309000,3085.1882,1091.8235,1781.8809,211.47313,0,127.721146,0,0,0,0,0,0.004791667
2020/10/18,15170309000,3090.2046,1093.177,1785.3413,211.67552,0,125.15396,0,0,0,0,0,0.000833333
2020/10/19,15170309000,3094.6611,1094.6439,1788.0868,211.92209,0,124.7475,0,0,0,0,0,0
2020/10/20,15170309000,3099.1396,1096.2866,1790.6508,212.19458,0,125.90719,0,0,0,0,0,0.001458333
2020/10/21,15170309000,3103.6003,1098.0361,1793.0629,212.49312,0,128.3572,0,0,0,0,0,0.004791667
2020/10/22,15170309000,3108.0935,1099.3706,1796.0372,212.67479,0,125.20073,0,0,0,0,0,0
2020/10/23,15170309000,3111.6992,1100.5594,1798.1985,212.93282,0,125.32229,0,0,0,0,0,0
2020/10/24,15170309000,3115.1082,1101.8789,1799.9524,213.27,0,128.61948,0,0,0,0,0,0.004583333
2020/10/25,15170309000,3118.9954,1103.134,1802.3047,213.54633,0,129.08916,0,0,0,0,0,0.005052631
2020/10/26,15170309000,3123.1953,1104.272,1805.0961,213.82224,0,129.27756,0,0,0,0,0,0.005106383
2020/10/27,15170309000,3127.4856,1105.4504,1807.9309,214.09854,0,129.1974,0,0,0,0,0,0.004791667
2020/10/28,15170309000,3131.0994,1106.5621,1810.1508,214.38072,0,129.44896,0,0,0,0,0,0.005
2020/10/29,15170309000,3134.9092,1107.5017,1812.8062,214.59438,0,126.35698,0,0,0,0,0,0.000416667
2020/10/31,15170309000,3142.2803,1109.7811,1817.3312,215.15688,0,127.01813,0,0,0,0,0,0.001041667
2020/11/1,15170309000,3145.857,1111.1296,1819.2197,215.49968,0,129.76334,0,0,0,0,0,0.004791667
2020/11/2,15170309000,3149.9558,1112.4939,1821.6649,215.7902,0,130.05156,0,0,0,0,0,0.005
2020/11/3,15170309000,3153.9631,1113.6182,1824.2699,216.0676,0,129.60437,0,0,0,0,0,0.004166666
2020/11/4,15170309000,3158.1028,1114.7036,1827.0911,216.29845,0,126.80708,0,0,0,0,0,0
2020/11/5,15170309000,3161.7612,1115.962,1829.1954,216.59572,0,126.92271,0,0,0,0,0,0
2020/11/6,15170309000,3165.6218,1117.2107,1831.5135,216.89438,0,127.07385,0,0,0,0,0,0
2020/11/7,15170309000,3169.7688,1118.6227,1833.952,217.18594,0,127.24208,0,0,0,0,0,0
2020/11/8,15170309000,3173.6484,1119.9436,1836.2223,217.47646,0,127.37625,0,0,0,0,0,0
2020/11/9,15170309000,3177.381,1120.9733,1838.6317,217.7672,0,127.495,0,0,0,0,0,0
2020/11/10,15170309000,3181.2207,1122.0729,1841.0824,218.05719,0,127.617294,0,0,0,0,0,0
2020/11/11,15170309000,3185.2607,1123.2775,1843.6361,218.33917,0,127.76104,0,0,0,0,0,0
2020/11/12,15170309000,3189.6704,1124.8214,1846.201,218.63553,0,127.89427,0,0,0,0,0,0
2020/11/13,15170309000,3195.2803,1126.8103,1849.09,219.36469,0,128.10083,0,0,0,0,0,0
2020/11/14,15170309000,3198.302,1127.769,1850.8536,219.66844,0,128.23584,0,0,0,0,0,0
2020/11/15,15170309000,3201.68,1128.8875,1852.825,219.95749,0,128.3698,0,0,0,0,0,0
2020/11/17,15170309000,3208.9307,1130.9149,1857.4591,220.54646,0,128.59688,0,0,0,0,0,0
2020/11/18,15170309000,3213.0532,1132.0177,1860.1882,220.83812,0,128.71771,0,0,0,0,0,0
2020/11/19,15170309000,3217.6096,1133.3433,1863.109,221.1475,0,129.4801,0,0,0,0,0,0.000833333
2020/11/20,15170309000,3222.4758,1135.0278,1865.9366,221.50188,0,132.7025,0,0,0,0,0,0.005
2020/11/21,15170309000,3227.2615,1136.6119,1868.8353,221.80905,0,132.85875,0,0,0,0,0,0.005
2020/11/22,15170309000,3231.433,1137.9943,1871.3264,222.10292,0,132.99292,0,0,0,0,0,0.005
2020/11/24,15170309000,3239.6265,1140.6838,1876.2404,222.69292,0,133.26552,0,0,0,0,0,0.005
2020/11/25,15170309000,3243.5205,1141.9072,1878.6213,222.98282,0,133.40312,0,0,0,0,0,0.005
2020/11/27,15170309000,3251.2544,1144.3209,1883.356,223.56927,0,133.63177,0,0,0,0,0,0.005
2020/11/28,15170309000,3254.9666,1145.5912,1885.5077,223.85875,0,133.75073,0,0,0,0,0,0.005
2020/11/29,15170309000,3258.2212,1146.5463,1887.5262,224.14073,0,133.86823,0,0,0,0,0,0.005
2020/11/30,15170309000,3261.6006,1147.5874,1889.5868,224.41542,0,133.9801,0,0,0,0,0,0.005
2020/12/1,15170309000,3264.86,1148.59,1891.558,224.70343,0,134.0922,0,0,0,0,0,0.005
2020/12/2,15170309000,3268.0625,1149.5272,1893.5316,224.99355,0,134.21281,0,0,0,0,0,0.005
2020/12/3,15170309000,3271.2126,1150.452,1895.4703,225.28104,0,134.32312,0,0,0,0,0,0.005
2020/12/4,15170309000,3274.5562,1151.4779,1897.5087,225.56291,0,134.43646,0,0,0,0,0,0.005
2020/12/5,15170309000,3277.973,1152.5613,1899.5653,225.83583,0,134.55698,0,0,0,0,0,0.005
2020/12/6,15170309000,3281.382,1153.5773,1901.6813,226.115,0,134.67813,0,0,0,0,0,0.005
2020/12/7,15170309000,3284.6816,1154.5602,1903.7184,226.39531,0,134.79042,0,0,0,0,0,0.005
2020/12/8,15170309000,3287.9907,1155.5197,1905.785,226.68042,0,134.90448,0,0,0,0,0,0.005
2020/12/9,15170309000,3291.348,1156.5029,1907.8702,226.97011,0,135.03688,0,0,0,0,0,0.005
2020/12/10,15170309000,3294.7488,1157.5474,1909.9392,227.25427,0,135.15646,0,0,0,0,0,0.005
2020/12/11,15170309000,3298.1726,1158.6279,1911.994,227.54312,0,135.27083,0,0,0,0,0,0.005
2020/12/12,15170309000,3301.4731,1159.68,1913.9542,227.83199,0,135.37323,0,0,0,0,0,0.005
2020/12/13,15170309000,3304.7844,1160.7261,1915.9282,228.12209,0,135.48,0,0,0,0,0,0.005
2020/12/14,15170309000,3308.0498,1161.7056,1917.93,228.40437,0,135.5977,0,0,0,0,0,0.005
2020/12/15,15170309000,3311.3303,1162.7349,1919.8911,228.69873,0,135.76747,0,0,0,0,0,0.005052631
2020/12/16,15170309000,3314.8135,1163.76,1922.0541,228.99167,0,135.84875,0,0,0,0,0,0.005
2020/12/19,15170309000,3324.818,1166.659,1928.3154,229.83469,0,136.20522,0,0,0,0,0,0.005
2020/12/20,15170309000,3328.0432,1167.6127,1930.3066,230.11458,0,136.3274,0,0,0,0,0,0.005
2020/12/21,15170309000,3331.2908,1168.5571,1932.3251,230.39822,0,136.27968,0,0,0,0,0,0.004791667
2020/12/28,15170309000,3355.7346,1176.0864,1947.231,232.40594,0,137.32292,0,0,0,0,0,0.005
2020/12/30,15170309000,3362.4832,1178.2344,1951.257,232.98438,0,137.56729,0,0,0,0,0,0.005
2020/12/31,15170309000,3366.086,1179.4121,1953.3995,233.2651,0,137.62393,0,0,0,0,0,0.004893617
2021/1/2,15170309000,3372.8162,1181.4879,1957.4995,233.82333,0,137.94292,0,0,0,0,0,0.005
2021/1/3,15170309000,3376.2065,1182.5709,1959.5292,234.10333,0,138.06761,0,0,0,0,0,0.005
2021/1/4,15170309000,3379.5278,1183.6263,1961.513,234.37761,0,138.1949,0,0,0,0,0,0.005
2021/1/5,15170309000,3382.825,1184.5865,1963.5712,234.65729,0,138.31656,0,0,0,0,0,0.005
2021/1/6,15170309000,3386.2312,1185.6002,1965.6853,234.94188,0,138.43271,0,0,0,0,0,0.005
2021/1/7,15170309000,3389.551,1186.5791,1967.7441,235.21739,0,138.55469,0,0,0,0,0,0.005
2021/1/8,15170309000,3392.745,1187.555,1969.6821,235.49667,0,138.6777,0,0,0,0,0,0.005
2021/1/9,15170309000,3396.0872,1188.552,1971.7504,235.77676,0,138.80501,0,0,0,0,0,0.005
2021/1/12,15170309000,3406.1204,1191.592,1977.9124,236.60844,0,139.18968,0,0,0,0,0,0.005
2021/1/13,15170309000,3409.5266,1192.6433,1979.9883,236.8849,0,139.31396,0,0,0,0,0,0.005
2021/1/14,15170309000,3413.1487,1193.6003,1982.4309,237.1101,0,136.63779,0,0,0,0,0,0.001473684
2021/1/15,15170309000,3416.3962,1194.5239,1984.4921,237.36969,0,135.5825,0,0,0,0,0,0
2021/1/16,15170309000,3419.6768,1195.4938,1986.5205,237.64917,0,135.69208,0,0,0,0,0,0
2021/1/17,15170309000,3423.0786,1196.477,1988.6641,237.92947,0,135.8097,0,0,0,0,0,0
2021/1/18,15170309000,3426.542,1197.5253,1990.798,238.20906,0,135.93948,0,0,0,0,0,0
2021/1/19,15170309000,3429.8806,1198.55,1992.8309,238.48854,0,136.05011,0,0,0,0,0,0
2021/1/20,15170309000,3433.0627,1199.604,1994.6583,238.79698,0,137.66042,0,0,0,0,0,0.001875
2021/1/21,15170309000,3436.2153,1200.6624,1996.4282,239.11781,0,139.93156,0,0,0,0,0,0.004583333
2021/1/22,15170309000,3439.8335,1201.5176,1998.972,239.33656,0,136.37291,0,0,0,0,0,0
2021/1/23,15170309000,3443.1282,1202.4921,2001.0032,239.61855,0,136.49458,0,0,0,0,0,0
2021/1/24,15170309000,3446.6433,1203.4938,2003.2076,239.93292,0,136.60437,0,0,0,0,0,0
2021/1/25,15170309000,3450.0178,1204.5508,2005.2112,240.24542,0,138.06104,0,0,0,0,0,0.001666667
2021/1/26,15170309000,3453.1526,1205.7573,2006.8064,240.58322,0,140.85167,0,0,0,0,0,0.005
2021/1/27,15170309000,3456.511,1206.8894,2008.7496,240.86604,0,140.95468,0,0,0,0,0,0.005
2021/1/28,15170309000,3459.8281,1207.9218,2010.7572,241.14656,0,141.06334,0,0,0,0,0,0.005
2021/1/29,15170309000,3463.1987,1208.9578,2012.8037,241.4324,0,141.16978,0,0,0,0,0,0.005
2021/1/30,15170309000,3466.4402,1209.9187,2014.8014,241.71432,0,141.33842,0,0,0,0,0,0.005052631
2021/2/1,15170309000,3472.853,1211.9126,2018.6509,242.2827,0,141.54718,0,0,0,0,0,0.005
2021/2/2,15170309000,3476.3367,1212.7501,2021.0704,242.50531,0,138.45844,0,0,0,0,0,0.001041667
2021/2/3,15170309000,3479.6846,1213.7206,2023.1792,242.77737,0,137.72884,0,0,0,0,0,0
2021/2/4,15170309000,3483.0137,1214.7738,2025.1671,243.06729,0,137.85094,0,0,0,0,0,0
2021/2/5,15170309000,3486.2097,1215.7139,2027.1305,243.3572,0,137.95761,0,0,0,0,0,0
2021/2/6,15170309000,3489.2449,1216.642,2028.9558,243.63771,0,138.05959,0,0,0,0,0,0
2021/2/7,15170309000,3492.2842,1217.589,2030.7769,243.90228,0,138.15176,0,0,0,0,0,0
2021/2/8,15170309000,3494.5208,1218.3545,2031.9766,244.17947,0,138.2499,0,0,0,0,0,0
2021/2/10,15170309000,3497.2886,1219.1962,2033.2981,244.7851,0,138.5077,0,0,0,0,0,0
2021/2/11,15170309000,3498.689,1219.6162,2033.9833,245.07687,0,138.69708,0,0,0,0,0,0
2021/2/12,15170309000,3499.9937,1220.0282,2034.578,245.375,0,138.83406,0,0,0,0,0,0
2021/2/13,15170309000,3501.1882,1220.3962,2035.1146,245.67468,0,138.92563,0,0,0,0,0,0
2021/2/14,15170309000,3502.3853,1220.7571,2035.6454,245.97458,0,139.0177,0,0,0,0,0,0
2021/2/15,15170309000,3503.5383,1221.1432,2036.0968,246.28656,0,139.79303,0,0,0,0,0,0.000833333
2021/2/16,15170309000,3504.509,1221.6343,2036.2175,246.64458,0,143.28448,0,0,0,0,0,0.005
2021/2/17,15170309000,3505.8467,1222.0122,2036.883,246.94385,0,143.38115,0,0,0,0,0,0.005
2021/2/19,15170309000,3511.7917,1223.6716,2040.6237,247.48824,0,140.7151,0,0,0,0,0,0.001458333
2021/2/20,15170309000,3515.084,1224.7499,2042.5269,247.79834,0,141.33687,0,0,0,0,0,0.002083333
2021/2/21,15170309000,3518.2493,1225.8306,2044.2654,248.14322,0,143.83365,0,0,0,0,0,0.005
2021/2/22,15170309000,3521.581,1226.8425,2046.2843,248.44385,0,143.95718,0,0,0,0,0,0.005
2021/2/23,15170309000,3525.2043,1227.7369,2048.744,248.71333,0,140.5,0,0,0,0,0,0.000625
2021/2/24,15170309000,3528.4548,1228.6847,2050.7168,249.04521,0,140.09761,0,0,0,0,0,0
2021/2/25,15170309000,3531.7017,1229.6432,2052.6938,249.35442,0,140.19978,0,0,0,0,0,0
2021/2/26,15170309000,3534.971,1230.6769,2054.6174,249.66916,0,140.3052,0,0,0,0,0,0
2021/3/1,15170309000,3544.3848,1233.8365,2059.8818,250.65823,0,144.61917,0,0,0,0,0,0.004791667
2021/3/2,15170309000,3547.6406,1234.8287,2061.834,250.96957,0,144.90979,0,0,0,0,0,0.005
2021/3/3,15170309000,3550.9543,1235.845,2063.8218,251.28531,0,145.02782,0,0,0,0,0,0.005
2021/3/4,15170309000,3554.4521,1236.8151,2066.076,251.55292,0,143.0901,0,0,0,0,0,0.0025
2021/3/5,15170309000,3557.9502,1237.7822,2068.3333,251.82333,0,141.1275,0,0,0,0,0,0
2021/3/6,15170309000,3561.237,1238.7686,2070.328,252.13376,0,141.25209,0,0,0,0,0,0
2021/3/7,15170309000,3564.1526,1239.8938,2071.7341,252.51292,0,145.55605,0,0,0,0,0,0.005
2021/3/8,15170309000,3567.364,1240.8717,2073.6572,252.8285,0,145.76819,0,0,0,0,0,0.005106383
2021/3/9,15170309000,3570.7393,1241.8861,2075.704,253.14052,0,145.81084,0,0,0,0,0,0.005
2021/3/10,15170309000,3574.0427,1242.8866,2077.693,253.45302,0,145.9372,0,0,0,0,0,0.005
2021/3/11,15170309000,3577.2903,1243.846,2079.6733,253.76305,0,145.75758,0,0,0,0,0,0.004631579
2021/3/12,15170309000,3580.8838,1244.6909,2082.1785,254.00803,0,142.00154,0,0,0,0,0,0
2021/3/13,15170309000,3584.2017,1245.8279,2084.0005,254.36896,0,144.55907,0,0,0,0,0,0.002916667
2021/3/16,15170309000,3594.0115,1248.8546,2089.8245,255.32864,0,146.6449,0,0,0,0,0,0.005
2021/3/17,15170309000,3597.3127,1249.852,2091.8225,255.63333,0,146.40875,0,0,0,0,0,0.004583333
2021/3/18,15170309000,3600.9045,1250.7638,2094.26,255.87302,0,142.67365,0,0,0,0,0,0
2021/3/19,15170309000,3603.9097,1251.8572,2095.793,256.24918,0,146.30313,0,0,0,0,0,0.004166666
2021/3/20,15170309000,3607.317,1252.807,2097.9788,256.52313,0,144.84032,0,0,0,0,0,0.002291667
2021/3/21,15170309000,3610.94,1253.8652,2100.2668,256.80167,0,143.04646,0,0,0,0,0,0
2021/3/22,15170309000,3614.3381,1254.9171,2102.2944,257.11606,0,143.37177,0,0,0,0,0,0.000208333
2021/3/23,15170309000,3617.4082,1256.0781,2103.827,257.49875,0,147.5649,0,0,0,0,0,0.005
2021/3/24,15170309000,3620.6526,1257.0508,2105.7925,257.80157,0,147.69011,0,0,0,0,0,0.005
2021/3/25,15170309000,3624.0088,1257.9493,2107.9724,258.0796,0,145.69292,0,0,0,0,0,0.0025
2021/3/26,15170309000,3627.331,1258.849,2110.1248,258.35104,0,143.70541,0,0,0,0,0,0
2021/3/27,15170309000,3630.604,1259.8789,2112.06,258.65427,0,143.81844,0,0,0,0,0,0
2021/3/30,15170309000,3640.1428,1263.0515,2117.4204,259.6673,0,148.42708,0,0,0,0,0,0.005
2021/3/31,15170309000,3643.8328,1263.9498,2119.9353,259.93793,0,145.34511,0,0,0,0,0,0.00125
2021/4/1,15170309000,3647.3647,1264.9543,2122.1587,260.2408,0,144.39626,0,0,0,0,0,0
2021/4/2,15170309000,3651.195,1266.1302,2124.4883,260.56134,0,144.54407,0,0,0,0,0,0
2021/4/3,15170309000,3655.112,1267.3196,2126.9014,260.8826,0,144.72438,0,0,0,0,0,0
2021/4/4,15170309000,3657.9387,1268.3491,2128.3835,261.20105,0,144.82698,0,0,0,0,0,0
2021/4/5,15170309000,3660.0479,1268.9937,2129.5105,261.53647,0,146.16167,0,0,0,0,0,0.001458333
2021/4/6,15170309000,3663.537,1270.0032,2131.703,261.82272,0,145.0725,0,0,0,0,0,0
2021/4/7,15170309000,3666.7869,1270.9937,2133.656,262.12543,0,145.17677,0,0,0,0,0,0
2021/4/8,15170309000,3670.153,1272.0775,2135.6277,262.43478,0,145.29843,0,0,0,0,0,0
2021/4/9,15170309000,3673.4949,1273.1261,2137.613,262.74332,0,145.43646,0,0,0,0,0,0
2021/4/10,15170309000,3676.5476,1274.1588,2139.2983,263.07968,0,147.31833,0,0,0,0,0,0.002083333
2021/4/11,15170309000,3679.6667,1275.2583,2140.9526,263.44324,0,149.89719,0,0,0,0,0,0.005
2021/4/12,15170309000,3683.1292,1276.3378,2143.0142,263.7702,0,150.01459,0,0,0,0,0,0.005
2021/4/13,15170309000,3686.867,1277.5844,2145.1902,264.08447,0,150.14062,0,0,0,0,0,0.005
2021/4/14,15170309000,3690.4402,1278.5598,2147.4763,264.39792,0,149.19646,0,0,0,0,0,0.00375
2021/4/15,15170309000,3693.9897,1279.3444,2149.9827,264.65924,0,146.13817,0,0,0,0,0,0
2021/4/16,15170309000,3696.8665,1280.293,2151.5208,265.04584,0,150.30698,0,0,0,0,0,0.004791667
2021/4/17,15170309000,3700.2878,1281.3107,2153.6099,265.3554,0,150.59364,0,0,0,0,0,0.005
2021/4/18,15170309000,3703.8535,1282.3967,2155.7778,265.67133,0,150.79266,0,0,0,0,0,0.005111111
2021/4/19,15170309000,3707.4697,1283.3923,2158.091,265.97897,0,150.29105,0,0,0,0,0,0.004375
2021/4/20,15170309000,3711.1567,1284.3019,2160.6216,266.2223,0,146.70688,0,0,0,0,0,0
2021/4/21,15170309000,3714.8506,1285.5278,2162.778,266.53427,0,146.8327,0,0,0,0,0,0
2021/4/22,15170309000,3718.9229,1286.8507,2165.2124,266.8522,0,146.95906,0,0,0,0,0,0
2021/4/23,15170309000,3722.902,1288.0326,2167.6833,267.17468,0,147.06573,0,0,0,0,0,0
2021/4/24,15170309000,3726.4207,1289.0365,2169.8904,267.48428,0,147.19542,0,0,0,0,0,0
2021/4/25,15170309000,3729.707,1289.9924,2171.9146,267.78613,0,147.3073,0,0,0,0,0,0
2021/4/26,15170309000,3733.025,1290.9515,2173.9683,268.0951,0,147.4151,0,0,0,0,0,0
2021/4/27,15170309000,3736.2788,1291.9111,2175.957,268.40332,0,147.51875,0,0,0,0,0,0
2021/4/28,15170309000,3739.4487,1292.8743,2177.8618,268.7048,0,147.62885,0,0,0,0,0,0
2021/4/29,15170309000,3742.7134,1293.9353,2179.7603,269.0125,0,147.74135,0,0,0,0,0,0
2021/4/30,15170309000,3746.0562,1294.8989,2181.8232,269.32928,0,147.86021,0,0,0,0,0,0
2021/5/1,15170309000,3749.704,1296.0725,2183.99,269.6349,0,147.9825,0,0,0,0,0,0
2021/5/2,15170309000,3753.3528,1297.4342,2185.9456,269.96292,0,149.17531,0,0,0,0,0,0.00125
2021/5/3,15170309000,3756.8123,1298.357,2188.1887,270.2551,0,148.25615,0,0,0,0,0,0
2021/5/4,15170309000,3760.0488,1299.3555,2190.1116,270.57355,0,148.93364,0,0,0,0,0,0.000625
2021/5/5,15170309000,3763.2544,1300.5333,2191.7556,270.95648,0,152.85786,0,0,0,0,0,0.005106383
2021/5/6,15170309000,3766.8809,1301.6212,2193.9905,271.26303,0,152.70824,0,0,0,0,0,0.004791667
2021/5/7,15170309000,3770.4785,1302.6678,2196.2136,271.59064,0,153.02885,0,0,0,0,0,0.005
2021/5/8,15170309000,3774.3635,1303.8978,2198.5457,271.9122,0,153.1502,0,0,0,0,0,0.005
2021/5/9,15170309000,3778.29,1305.2343,2200.8203,272.22595,0,153.27396,0,0,0,0,0,0.005
2021/5/10,15170309000,3782.47,1306.6849,2203.223,272.55344,0,153.395,0,0,0,0,0,0.005
2021/5/11,15170309000,3786.983,1308.2057,2205.89,272.87967,0,153.34073,0,0,0,0,0,0.004791667
2021/5/12,15170309000,3790.0662,1309.1624,2207.7231,273.17368,0,153.83087,0,0,0,0,0,0.005263158
2021/5/13,15170309000,3796.6335,1311.2382,2211.8525,273.53366,0,153.79843,0,0,0,0,0,0.005
2021/5/14,15170309000,3802.1572,1313.1221,2215.173,273.85394,0,153.96426,0,0,0,0,0,0.005
2021/5/15,15170309000,3807.8848,1315.0769,2218.6294,274.17438,0,154.12396,0,0,0,0,0,0.005
2021/5/16,15170309000,3813.615,1316.9113,2222.192,274.5045,0,154.27708,0,0,0,0,0,0.005
2021/5/17,15170309000,3819.183,1318.6346,2225.7065,274.83594,0,154.43864,0,0,0,0,0,0.005
2021/5/18,15170309000,3824.5425,1320.3325,2229.039,275.16385,0,154.60864,0,0,0,0,0,0.005
2021/5/19,15170309000,3829.9697,1321.986,2232.4775,275.50043,0,154.7651,0,0,0,0,0,0.005
2021/5/20,15170309000,3835.4119,1323.741,2235.825,275.83426,0,154.93282,0,0,0,0,0,0.005
2021/5/21,15170309000,3841.0603,1325.6177,2239.2598,276.17822,0,155.12791,0,0,0,0,0,0.005
2021/5/22,15170309000,3846.712,1327.3049,2242.8904,276.50668,0,155.29208,0,0,0,0,0,0.005
2021/5/23,15170309000,3852.3838,1329.0083,2246.5295,276.83655,0,155.4877,0,0,0,0,0,0.005
2021/5/24,15170309000,3857.957,1330.795,2249.9744,277.18478,0,155.68532,0,0,0,0,0,0.005
2021/5/25,15170309000,3863.306,1332.4423,2253.32,277.53708,0,155.86958,0,0,0,0,0,0.005
2021/5/26,15170309000,3868.36,1334.0388,2256.4268,277.88687,0,156.01167,0,0,0,0,0,0.005
2021/5/27,15170309000,3873.6123,1335.6324,2259.737,278.23605,0,156.14781,0,0,0,0,0,0.005
2021/5/28,15170309000,3879.0796,1337.2753,2263.212,278.5875,0,156.28354,0,0,0,0,0,0.005
2021/5/29,15170309000,3884.499,1338.9579,2266.6138,278.92468,0,156.4374,0,0,0,0,0,0.005
2021/5/30,15170309000,3890.2808,1340.749,2270.2405,279.28073,0,156.63562,0,0,0,0,0,0.005
2021/5/31,15170309000,3895.4155,1342.3502,2273.4417,279.61646,0,156.81073,0,0,0,0,0,0.005
2021/6/1,15170309000,3899.8486,1343.6503,2276.247,279.94543,0,156.98135,0,0,0,0,0,0.005
2021/6/2,15170309000,3904.8784,1345.237,2279.36,280.27426,0,157.1473,0,0,0,0,0,0.005
2021/6/3,15170309000,3909.7817,1346.7411,2282.4307,280.6028,0,157.27573,0,0,0,0,0,0.005
2021/6/4,15170309000,3915.3862,1348.3889,2286.055,280.93365,0,157.47136,0,0,0,0,0,0.005
2021/6/5,15170309000,3920.987,1350.0927,2289.6216,281.26584,0,157.65834,0,0,0,0,0,0.005
2021/6/6,15170309000,3925.8928,1351.7303,2292.5532,281.60376,0,157.81084,0,0,0,0,0,0.005
2021/6/7,15170309000,3930.6238,1353.134,2295.5684,281.91428,0,156.8325,0,0,0,0,0,0.00375
2021/6/8,15170309000,3936.0981,1354.731,2299.183,282.1803,0,153.6949,0,0,0,0,0,0
2021/6/9,15170309000,3941.135,1356.3032,2302.3108,282.5099,0,153.84781,0,0,0,0,0,0
2021/6/10,15170309000,3946.892,1358.0604,2305.6897,283.13022,0,154.07417,0,0,0,0,0,0
2021/6/11,15170309000,3952.358,1359.7289,2309.093,283.52634,0,154.25291,0,0,0,0,0,0
2021/6/12,15170309000,3957.7717,1361.3943,2312.5068,283.86096,0,154.44376,0,0,0,0,0,0
2021/6/13,15170309000,3963.5107,1363.2552,2316.059,284.1899,0,154.6051,0,0,0,0,0,0
2021/6/14,15170309000,3969.3252,1365.2206,2319.5889,284.50323,0,154.76135,0,0,0,0,0,0
